sentpktdelta,parameters,time,appid,rcvdbyte,eventtype,devid,logid,service,sentpkt,direction,clouduser,proto,rcvdpktdelta,date,duration,tz,vd,dstcountry,filesize,filename,dstintf,srcintfrole,masterdstmac,action,srcip,srcintf,incidentserialno,mastersrcmac,appcat,subtype,sessionid,srcserver,poluuid,policytype,applist,msg,countapp,dstintfrole,identifier,dstport,utmaction,rcvdpkt,transip,icmptype,transport,durationdelta,icmpid,type,sentdelta,devname,app,cloudaction,srcport,rcvddelta,dstmac,level,dstip,icmpcode,eventtime,sentbyte,policyid,trandisp,srcmac,srccountry,apprisk,dstserver
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431645,,Operational.Technology,app-ctrl,78149,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,59077,,,information,84.3.251.102,,1725771035874961327,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431646,,Operational.Technology,app-ctrl,78149,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,59077,,,information,84.3.251.102,,1725771035874988142,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431647,,Operational.Technology,app-ctrl,78149,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,59077,,,information,84.3.251.102,,1725771035875103303,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 19,port7,undefined,,pass,84.3.251.103,port7,206431648,,Operational.Technology,app-ctrl,78149,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,59077,,,information,84.3.251.102,,1725771035875139713,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431649,,Operational.Technology,app-ctrl,78149,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,59077,,,information,84.3.251.102,,1725771035875165912,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431656,,Operational.Technology,app-ctrl,78151,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,52379,,,information,84.3.251.102,,1725771035875935232,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431657,,Operational.Technology,app-ctrl,78151,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,52379,,,information,84.3.251.102,,1725771035875977813,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431658,,Operational.Technology,app-ctrl,78151,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,52379,,,information,84.3.251.102,,1725771035876004663,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431659,,Operational.Technology,app-ctrl,78151,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,52379,,,information,84.3.251.102,,1725771035876119807,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 21,port7,undefined,,pass,84.3.251.103,port7,206431660,,Operational.Technology,app-ctrl,78151,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,52379,,,information,84.3.251.102,,1725771035876156584,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431661,,Operational.Technology,app-ctrl,78151,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,52379,,,information,84.3.251.102,,1725771035876182367,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431668,,Operational.Technology,app-ctrl,78153,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,58923,,,information,84.3.251.102,,1725771035876960388,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431669,,Operational.Technology,app-ctrl,78153,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,58923,,,information,84.3.251.102,,1725771035877003207,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431670,,Operational.Technology,app-ctrl,78153,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,58923,,,information,84.3.251.102,,1725771035877029711,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431671,,Operational.Technology,app-ctrl,78153,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,58923,,,information,84.3.251.102,,1725771035877143090,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 39,port7,undefined,,pass,84.3.251.103,port7,206431672,,Operational.Technology,app-ctrl,78153,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,58923,,,information,84.3.251.102,,1725771035877179500,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431673,,Operational.Technology,app-ctrl,78153,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,58923,,,information,84.3.251.102,,1725771035877205366,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431680,,Operational.Technology,app-ctrl,78155,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,42781,,,information,84.3.251.102,,1725771035877972709,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431681,,Operational.Technology,app-ctrl,78155,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,42781,,,information,84.3.251.102,,1725771035878015866,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431682,,Operational.Technology,app-ctrl,78155,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,42781,,,information,84.3.251.102,,1725771035878042327,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431683,,Operational.Technology,app-ctrl,78155,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,42781,,,information,84.3.251.102,,1725771035878156606,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 51,port7,undefined,,pass,84.3.251.103,port7,206431684,,Operational.Technology,app-ctrl,78155,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,42781,,,information,84.3.251.102,,1725771035878192649,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431685,,Operational.Technology,app-ctrl,78155,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,42781,,,information,84.3.251.102,,1725771035878218516,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431692,,Operational.Technology,app-ctrl,78157,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,36473,,,information,84.3.251.102,,1725771035878987653,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431693,,Operational.Technology,app-ctrl,78157,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,36473,,,information,84.3.251.102,,1725771035879030341,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431694,,Operational.Technology,app-ctrl,78157,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,36473,,,information,84.3.251.102,,1725771035879056826,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431695,,Operational.Technology,app-ctrl,78157,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,36473,,,information,84.3.251.102,,1725771035879171189,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 61,port7,undefined,,pass,84.3.251.103,port7,206431696,,Operational.Technology,app-ctrl,78157,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,36473,,,information,84.3.251.102,,1725771035879207378,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431697,,Operational.Technology,app-ctrl,78157,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,36473,,,information,84.3.251.102,,1725771035879233033,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431704,,Operational.Technology,app-ctrl,78159,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,49019,,,information,84.3.251.102,,1725771035880000839,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431705,,Operational.Technology,app-ctrl,78159,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,49019,,,information,84.3.251.102,,1725771035880039029,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431706,,Operational.Technology,app-ctrl,78159,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,49019,,,information,84.3.251.102,,1725771035880062952,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431707,,Operational.Technology,app-ctrl,78159,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,49019,,,information,84.3.251.102,,1725771035880144608,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 61,port7,undefined,,pass,84.3.251.103,port7,206431708,,Operational.Technology,app-ctrl,78159,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,49019,,,information,84.3.251.102,,1725771035880176826,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431709,,Operational.Technology,app-ctrl,78159,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,49019,,,information,84.3.251.102,,1725771035880199772,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.103,port7,206431716,,Operational.Technology,app-ctrl,78161,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,55059,,,information,84.3.251.102,,1725771035880794536,,4,,,Hungary,elevated,
,"UnitID:0, Address:1, Address:1",21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.103,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.103,port7,206431717,,Operational.Technology,app-ctrl,78161,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,55059,,,information,84.3.251.102,,1725771035880832388,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431718,,Operational.Technology,app-ctrl,78161,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,55059,,,information,84.3.251.102,,1725771035880856052,,4,,,Hungary,elevated,
,,21:50:36,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431719,,Operational.Technology,app-ctrl,78161,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,55059,,,information,84.3.251.102,,1725771035880937756,,4,,,Hungary,elevated,
,,21:50:36,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,3,02 01 61,port7,undefined,,pass,84.3.251.103,port7,206431720,,Operational.Technology,app-ctrl,78161,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,55059,,,information,84.3.251.102,,1725771035880969618,,4,,,Hungary,elevated,
,,21:50:36,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.103,port7,206431721,,Operational.Technology,app-ctrl,78161,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,,,,utm,,FGDIT,Modbus,,55059,,,information,84.3.251.102,,1725771035880992697,,4,,,Hungary,elevated,
7,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,7,,,6,5,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,0a:fe:ec:47:74:fb,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78110,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,5,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,46283,12,0a:fe:ec:47:74:fb,notice,84.3.251.102,,1725771036525265779,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78114,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,40091,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525378546,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78116,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,44039,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525448107,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78118,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,46189,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525517241,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78120,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,34905,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525585981,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78124,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,49017,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525654408,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78126,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,42121,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525730934,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
14,,21:50:37,16938,12,,FGVM02TM24011031,0004000017,tcp/502,14,,,6,10,2024-09-07,1,-0700,root,Hungary,,,port7,undefined,00:0c:29:47:8c:22,accept,84.3.251.103,port7,,fa:00:bc:90:d7:fa,Industrial,sniffer,78128,0,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,,,6,undefined,,502,allow,10,0.0.0.0,,0,1,,traffic,13,FGDIT,Modbus,,48917,12,00:0c:29:47:8c:22,notice,84.3.251.102,,1725771036525798740,13,4,snat,fa:00:bc:90:d7:fa,Hungary,elevated,0
